title,price,OS,SSD,Display,In_build_sw,warranty,id_laptop,RAM_GB,RAM_Type,Proc_Manufacturer,Proc_Series,Proc_Generation,Proc_Cores
ASUS ExpertBook B9 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Pro) ExpertBook B9 B9450FA Thin and ...,132790,64 bit Windows 10 Operating System,512,35.56 cm (14 inch) Display,,3 Year Manufacturer Warranty on the Device and 6 Months Manufacturer Warranty on Included Accessories from the Date of Purchase,747,8,DDR3,Intel,Core i5,10.0,
ASUS Pentium Quad Core - (8 GB/256 GB SSD/Windows 11 Home) E410KA-BV101WS Laptop,28960,Windows 11 Operating System,256,35.56 cm (14 inch) Display,,1 YEAR,748,8,DDR4,Intel,Pentium,,4.0
DELL Inspiron Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 14 Laptop Thin ...,59999,64 bit Windows 11 Operating System,512,35.56 cm (14 Inch) Display,,1 Year Onsite Hardware Service,749,8,DDR4,AMD,Ryzen 5,,6.0
ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce G...,59990,64 bit Windows 10 Operating System,512,39.62 cm (15.6 Inch) Display,,1 Year Onsite Warranty,751,8,DDR4,Intel,Core i5,10.0,
HP Ryzen 7 Octa Core - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® GeFo...,85990,Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,,1 Year,752,16,DDR4,AMD,Ryzen 7,,8.0
DELL Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5410 2 in 1 Laptop,99900,64 bit Windows 11 Operating System,512,35.56 cm (14 inch) Touchscreen Display,Office Home and Student 2021,1 Year Onsite Warranty,753,16,DDR4,Intel,Core i7,11.0,
DELL Vostro Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) Vostro 3425 Metal Thin and Li...,60990,64 bit Windows 11 Operating System,512,35.56 cm (14 Inch) Display,,1 Year Onsite Hardware Service,754,16,DDR4,AMD,Ryzen 5,,6.0
ASUS ASUS TUF Gaming A15 Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVID...,115990,Windows 11 Operating System,1024,39.62 cm (15.6 Inch) Display,,1 Year Onsite Warranty,758,16,DDR4,AMD,Ryzen 7,,8.0
Infinix X1 Slim Series Core i7 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Lapto...,54990,64 bit Windows 11 Operating System,512,35.56 cm (14 Inch) Display,,1 Year Onsite Warranty,302,16,DDR4,Intel,Core i7,10.0,
ASUS ExpertBook B9 Intel EVO Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Pro) ExpertBook B9 B9450FA ...,165990,64 bit Windows 10 Operating System,1024,35.56 cm (14 inch) Display,,3 Year Manufacturer Warranty on the Device and 6 Months Manufacturer Warranty on Included Accessories from the Date of Purchase,759,16,DDR3,Intel,Core i7,10.0,
DELL Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) D560745WIN9B Laptop,52890,Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,,1 Year Onsite Warranty,760,8,DDR4,Intel,Core i5,11.0,
DELL Vostro Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3401 Thin and Light Laptop,43490,64 bit Windows 11 Operating System,512,35.56 cm (14 inch) Display,Microsoft Office Home and Student 2021,1 Year Onsite Warranty,761,8,DDR4,Intel,Core i3,10.0,
Lenovo IdeaPad Gaming Ryzen 5 Hexa Core 4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,66490,64 bit Windows 10 Operating System,512,39.62 cm (15.6 inch) Display,Microsoft Office (Trial Only),1 Year Warranty + 1 Year Premium Care + 1 Year ADP,762,8,DDR4,AMD,Ryzen 5,,6.0
Lenovo IdeaPad Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) IdeaPad 5 15ALC05 Thin and ...,57990,64 bit Windows 10 Operating System,512,39.62 cm (15.6 inch) Display,Microsoft Office 2019 Home & Student,1 Year Onsite�Warranty�+ 1 Year Accidental Damage Protection + 1 Year premium Care,763,8,DDR4,AMD,Ryzen 5,,6.0
HP 15s Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 10 Home) 15s- EQ2042AU Thin and Light Laptop,40700,64 bit Windows 10 Operating System,512,39.62 cm (15.6 inch) Display,"Microsoft Office 2019 & Office 365, HP Documentation, HP BIOS Recovery, HP Smart, HP Support Assistant",1 Year Onsite Warranty,764,8,DDR4,AMD,Ryzen 3,,4.0
ASUS ROG Zephyrus G15 Ryzen 9 Octa Core 6900HS - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,189990,64 bit Windows 11 Operating System,1024,39.62 cm (15.6 inch) Display,,1 Year Onsite Warranty,767,16,DDR5,AMD,Ryzen 9,,8.0
APPLE 2022 MacBook AIR M2 - (8 GB/512 GB SSD/Mac OS Monterey) Z15Y000Z1,139000,Mac OS Operating System,512,34.54 cm (13.6 Inch) Display,"Built-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player",1 Year Limited Warranty,768,8,Unified Memory,Apple,M2,,
Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15ITL6 Laptop,47500,Windows 11 Operating System,256,38.1 cm (15 inch) Display,,2 Year Onsite Warranty,769,8,DDR4,Intel,Core i3,11.0,
HP Envy Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 13-ba0011tx Thin and Light ...,81990,64 bit Windows 10 Operating System,512,33.78 cm (13.3 inch) Touchscreen Display,Microsoft Office Home and Student 2019,1 Year Onsite Warranty,770,8,DDR4,Intel,Core i5,10.0,
Lenovo ThinkPad Core i5 10th Gen - (16 GB/512 GB HDD/512 GB SSD/Windows 10 Pro) T14 Thin and Light Lap...,155411,64 bit Windows 10 Operating System,512,35.56 cm (14 Inch) Touchscreen Display,,3 Year Premier Support Warranty,771,16,DDR4,Intel,Core i5,10.0,
DELL Vostro Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 5625 Thin and Light Lap...,76473,64 bit Windows 11 Operating System,512,40.64 cm (16 inch) Display,Microsoft Office Home & Student 2021,1 Year Onsite Hardware Service,772,8,DDR4,AMD,Ryzen 5,,6.0
Lenovo Core i7 9th Gen - (16 GB/1 TB SSD/Windows 10 Pro/4 GB Graphics) Thinkpad P53 Thin and Light Lap...,230400,64 bit Windows 10 Operating System,1024,39.62 cm (15.6 inch) Display,,3 Year Onsite Warranty,774,16,DDR4,Intel,Core i7,9.0,
ASUS TUF Dash F15 Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RT...,90488,Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,Office Home and Student,1 year Onsite Warranty,775,16,DDR4,Intel,Core i5,11.0,
Lenovo Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10/2 GB Graphics) 20S0S1MC00 Business Laptop,138550,Windows 10 Operating System,512,30.48 cm (12 inch) Display,,ONE YEAR,776,16,DDR4,Intel,Core i7,10.0,
acer Swift 5 Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) SF514-52T Thin and Light Laptop,81998,64 bit Windows 10 Operating System,256,35.56 cm (14 inch) Touchscreen Display,"Acer Care Center, Acer Configuration Manager, Acer Portal, Acer Quick Access, Microsoft Office Home and Student 2016",1 Year International Travelers Warranty (ITW),777,8,DDR3,Intel,Core i5,8.0,
ASUS Celeron Dual Core 10th Gen - (4 GB/256 GB SSD/Windows 11 Home) E410KA-BV002W Business Laptop,24540,Windows 11 Operating System,256,35.56 cm (14 inch) Display,,1 Year Onsite Warranty,778,4,DDR4,Intel,Celeron,10.0,2.0
ASUS Celeron Dual Core 10th Gen - (4 GB/256 GB SSD/Windows 11 Home) E410KA-BV003W Laptop,24540,Windows 11 Operating System,256,35.56 cm (14 inch) Display,,1 Year Warranty,779,4,DDR4,Intel,Celeron,10.0,2.0
Lenovo Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) Legion 5 15ITH6 Thin and Li...,105990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 Inch) Display,,1 Year Carry in Warranty,780,16,DDR4,Intel,Core i7,11.0,
acer Swift Edge OLED Ryzen 7 Octa Core 6800U - (16 GB/1 TB SSD/Windows 11 Home) SFA16-41 Thin and Ligh...,138999,Windows 11 Operating System,1024,40.64 cm (16 Inch) Display,,1 Year Onsite Warranty,781,16,DDR5,AMD,Ryzen 7,,8.0
ASUS TUF GAMING A17 Ryzen 7 Octa Core 4800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,72990,64 bit Windows 11 Operating System,512,43.94 cm (17.3 inch) Display,"Windows 11, 1 Year McAfee",1 Year Onsite Warranty,782,8,DDR4,AMD,Ryzen 7,,8.0
HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s- fq2673AU Thin and Light Laptop,43500,64 bit Windows 11 Operating System,512,39.62 cm (15.6 Inch) Display,,1 Year Onsite Warranty,783,8,DDR4,Intel,Core i3,11.0,
ASUS ROG Flow X16 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HS - (16 GB/1 TB SSD/Windows 11 Home...,211990,Windows 11 Operating System,1024,40.64 cm (16 Inch) Touchscreen Display,Microsoft Office Home & Student,1 Year Onsite Warranty,784,16,DDR5,AMD,Ryzen 9,,8.0
ASUS Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ514WS Laptop,57359,Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,,1 Year Domestic Warranty,785,8,DDR4,Intel,Core i5,12.0,
Lenovo Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Pro) ThinkPad X1 Carbon Thin and Light Laptop,174250,64 bit Windows 10 Operating System,512,35.56 cm (14 inch) Display,,3 Year Carry-In Warranty,786,16,DDR3,Intel,Core i7,10.0,
ASUS Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) K6500ZE-L501WS Laptop,92990,Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,,1 Year Warranty,787,16,DDR5,Intel,Core i5,12.0,
HP Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 15-eg2091TU Thin and Light Laptop,74070,64 bit Windows 11 Operating System,512,39.62 cm (15.6 Inch) Display,,1 Year Onsite Warranty,788,16,DDR4,Intel,Core i5,12.0,
DELL GAMING G5 SERIES Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX ...,70890,64 bit Windows 10 Operating System,512,39.62 cm (15.6 inch) Display,Windows Office,12 MONTHS,789,8,DDR4,Intel,Core i5,10.0,
Avita Liber Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A8INF541-CG Thin and Light Laptop,38476,64 bit Windows 10 Operating System,256,35.56 cm (14 inch) Display,,18 Months Warranty + 6 Months Extended Warranty (6 Months Extended Warranty Upon Online Product Registration on www.avita-india.com),790,8,DDR4,Intel,Core i5,10.0,
acer Aspire 7 Core i5 9th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650...,57090,64 bit Windows 10 Operating System,512,39.62 cm (15.6 inch) Display,"Acer Collection, Acer Product Registration , Quick Access, Acer Care Center",1 Year International Travelers Warranty (ITW),791,8,DDR4,Intel,Core i5,9.0,
Lenovo ThinkPad Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Pro) X13 Thin and Light Laptop,174527,64 bit Windows 10 Operating System,512,33.78 cm (13.3 Inch) Display,,3 Year Premier Support Warranty,792,16,DDR4,Intel,Core i7,10.0,
DELL Inspiron 15 7000 Series Core i7 8th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/2 GB Graphics...,82790,64 bit Windows 10 Operating System,128,39.62 cm (15.6 inch) Display,Microsoft Office Home and Student 2016,"1 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail",793,8,DDR4,Intel,Core i7,8.0,
HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 250 G8 Laptop,39999,64 bit Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,,1 YEAR,794,8,DDR4,Intel,Core i3,11.0,
ASUS Pro P5 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Pro) Pro P5 P5440FA Thin and Light Laptop,85990,64 bit Windows 10 Operating System,512,35.56 cm (14 inch) Display,,1 Year Manufacturer Warranty on the Device and 6 Months Manufacturer Warranty on Included Accessories from the Date of Purchase,796,8,DDR4,Intel,Core i5,8.0,
ASUS VivoBook 14 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) X412FA-EK230T Thin and Light Lapt...,54990,64 bit Windows 10 Operating System,512,35.56 cm (14 inch) Display,Asus Splendid,1 Year Limited International Hardware Warranty,798,8,DDR4,Intel,Core i5,8.0,
DELL Ryzen 7 Octa Core AMD R7-5800H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce R...,107990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,Office Home and Student 2021,1 Year Premium Support,799,16,DDR4,AMD,Ryzen 7,,8.0
DELL Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5415 Thin and Light Laptop,89976,Windows 11 Operating System,512,35.56 cm (14 Inch) Display,,1 Year Onsite Hardware Service,800,16,DDR4,AMD,Ryzen 7,,8.0
Lenovo ThinkBook 13s Core i5 11th Gen - (8 GB/1 TB SSD/Windows 10 Home) TB13s ITL Gen 2 Thin and Light...,67990,64 bit Windows 10 Operating System,1024,33.78 cm (13.3 inch) Display,Microsoft Office Home & Student 2019,1 Year Onsite Warranty,802,8,DDR4,Intel,Core i5,11.0,
HP Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060) 16-K0360t...,144480,64 bit Windows 11 Operating System,1024,40.89 cm (16.1 Inch) Display,,1 Year Onsite Warranty,803,16,DDR5,Intel,Core i7,12.0,
ASUS VivoBook S14 Core i7 8th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) S430FN-EB...,67990,64 bit Windows 10 Operating System,256,35.56 cm (14 inch) Display,"Asus Splendid, Asus Smart Gesture",1 Year Limited International Hardware Warranty,804,8,DDR4,Intel,Core i7,8.0,
HP Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) 15s-EQ2040AU Thin and Light Laptop,51490,64 bit Windows 10 Operating System,512,39.62 cm (15.6 inch) Display,"Microsoft Office 2019 & Office 365, HP Documentation, HP BIOS Recovery, HP Smart",1 Year Onsite Warranty,805,8,DDR4,AMD,Ryzen 5,,6.0
HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14s-dq2649tu Thin and Light Laptop,53413,Windows 11 Operating System,512,35.56 cm (14 Inch) Display,,1 Year Onsite Warranty,806,8,DDR4,Intel,Core i3,11.0,
Avita Liber Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A8INF541-CS Thin and Light Laptop,36990,64 bit Windows 10 Operating System,256,35.56 cm (14 inch) Display,,18 Months Warranty + 6 Months Extended Warranty (6 Months Extended Warranty Upon Online Product Registration on www.avita-india.com),807,8,DDR4,Intel,Core i5,10.0,
HP Intel Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Pro) 13-aw0211TU 2 in 1 Laptop,126000,64 bit Windows 10 Operating System,512,33.78 cm (13.3 inch) Touchscreen Display,"HP Audio Switch, HP Documentation, HP e-Service, HP JumpStart, HP Support Assistant, HP Connection Optimizer, HP Command Center, HP PC Hardware Diagnostics Windows",1 Year Onsite Warranty,808,8,DDR4,Intel,Core i5,10.0,
DELL Inspiron Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 7620 2 in 1 Laptop,114382,64 bit Windows 11 Operating System,512,40.64 cm (16 inch) Touchscreen Display,Microsoft Office Home & Student 2021,1 Year Onsite Hardware Service,809,16,DDR4,Intel,Core i5,12.0,
HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 250 G8 Laptop,42000,Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,,1 YEAR,794,8,DDR4,Intel,Core i3,11.0,
DELL Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) XPS 9305 Thin and Light Laptop,115785,64 bit Windows 11 Operating System,512,34.04 cm (13.4 inch) Display,Office Home and Student 2021,1 Year Premium Support Plus,810,16,DDR4,Intel,Core i5,11.0,
ASUS VivoBook 15 (2022) Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) X515EA-EJ332WS T...,39990,64 bit Windows 11 Operating System,256,39.62 cm (15.6 inch) Display,Office Home and Student 2021,1 Year Onsite Warranty,811,8,DDR4,Intel,Core i3,11.0,
Lenovo Athlon Dual Core - (4 GB/256 GB SSD/DOS) E41-55 45-2 Laptop,18990,DOS Operating System,256,35.56 cm (14 inch) Display,,on site,813,4,DDR4,AMD,Athlon,,2.0
Lenovo IdeaPad 3 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15IML05 Thin and Light Laptop,35990,Windows 11 Operating System,256,39.62 cm (15.6 Inch) Display,Microsoft Office Home & Student 2019,2 Years Warranty,57,8,DDR4,Intel,Core i3,10.0,
MSI GF63 Thin Core i7 9th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650...,66990,64 bit Windows 10 Operating System,512,39.62 cm (15.6 inch) Display,"Cooler Boost, Audio Boost, Dragon Center, Nahimic 3",2 Years Carry In Warranty,814,8,DDR4,Intel,Core i7,9.0,
HP Pavilion Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15-eg1000TU Thin and Light Lapt...,66890,64 bit Windows 11 Operating System,512,39.62 cm (15.6 Inch) Display,"Microsoft Office Home & Student 2019, HP Documentation",1 Year onsite Warranty,815,8,DDR4,Intel,Core i5,11.0,
DELL Inspiron Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10) Inspiron 7415 2 in 1 Laptop,69900,64 bit Windows 10 Operating System,512,35.56 cm (14 Inch) Touchscreen Display,Microsoft Office Home & Student 2019,1 Year Onsite Warranty,816,8,DDR4,AMD,Ryzen 5,,6.0
Lenovo Ideapad S340 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) S340-14IIL Thin and Light Lap...,42490,64 bit Windows 10 Operating System,256,35.56 cm (14 inch) Display,Microsoft Office Home and Student 2019,1 Year Onsite Warranty,818,8,DDR4,Intel,Core i3,10.0,
HP Laptop Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq2213AU Thin and Light Lap...,40960,Windows 11 Operating System,512,39.62 cm (15.6 Inch) Display,,1 Year Onsite Warranty,819,8,DDR4,AMD,Ryzen 3,,4.0
DELL Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) New Inspiron 15 Metal Laptop ...,76090,64 bit Windows 11 Operating System,512,39.62 cm (15.6 Inch) Display,,1 Year Onsite Hardware Service,820,16,DDR4,Intel,Core i5,12.0,
ASUS Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX TUF Dash F1...,82500,Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,,1 Year Warranty,821,16,DDR5,Intel,Core i5,12.0,
DELL Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) XPS 9315 Thin and Light Laptop,143036,Windows 11 Operating System,512,34.04 cm (13.4 Inch) Display,,1 Year Onsite Warranty,822,16,DDR5,Intel,Core i5,12.0,
DELL Inspiron Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Lig...,46490,64 bit Windows 11 Operating System,256,39.62 cm (15.6 Inch) Display,,1 Year Onsite Warranty,823,8,DDR4,Intel,Core i3,11.0,
ASUS Vivobook Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Home) X415EA-EK302TS Thin and Light Lapto...,34990,64 bit Windows 10 Operating System,256,35.56 cm (14 inch) Display,"Windows 10 Home, Ms-Office Home & Student 2019-Lifetime, Mcafee AntiVirus - 1 Year",1 Year Onsite Warranty,824,4,DDR4,Intel,Core i3,11.0,
Ultimus S152 Celeron Dual Core - (4 GB/256 GB SSD/Windows 11 Home) NU15U2INC44VN Laptop,23990,Windows 11 Operating System,256,39.62 cm (15.6 inch) Display,,1 Year Domestic Warranty,825,4,DDR4,Intel,Celeron,,2.0
DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 5410 2 in 1 Laptop,68990,64 bit Windows 11 Operating System,512,35.56 cm (14 Inch) Touchscreen Display,,1 Year Onsite Warranty,829,8,DDR4,Intel,Core i5,11.0,
DELL Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10) Inspiron 5410 Thin and Light Laptop,67989,64 bit Windows 10 Operating System,512,35.56 cm (14 inch) Display,Microsoft Office 2019 Home & Student,1 Year Onsite Warranty,832,16,DDR4,Intel,Core i5,11.0,
ASUS Ryzen 7 Quad Core 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 6GB...,152500,Windows 11 Operating System,1024,43.94 cm (17.3 inch) Display,,1 Year Warrany,834,16,DDR5,AMD,Ryzen 7,11.0,4.0
HP Victus Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX ...,68400,64 bit Windows 11 Operating System,512,40.89 cm (16.1 Inch) Display,,1 Year Onsite Warranty,122,8,DDR4,AMD,Ryzen 5,,6.0
Lenovo Core i3 11th Gen - (8 GB/512 GB SSD/DOS) 82KBA034IH Business Laptop,34499,DOS Operating System,512,39.62 cm (15.6 inch) Display,,1 Year Warranty,835,8,DDR4,Intel,Core i3,11.0,
DELL Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,61202,Windows 11 Operating System,512,39.62 cm (15.6 Inch) Display,,1 Year Onsite Hardware Service,836,8,DDR4,Intel,Core i3,11.0,
ASUS Pro P5 Core i7 8th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Pro) Pro P5 P5440FA Thin and Light ...,98912,64 bit Windows 10 Operating System,256,35.56 cm (14 inch) Display,,1 Year Manufacturer Warranty on the Device and 6 Months Manufacturer Warranty on Included Accessories from the Date of Purchase,837,8,DDR4,Intel,Core i7,8.0,
acer Predator Helios 300 Core i9 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,159990,64 bit Windows 11 Operating System,1024,39.62 cm (15.6 Inch) Display,,1 Year International Travelers Warranty (ITW),838,16,DDR5,Intel,Core i9,12.0,
Lenovo Ryzen 3 Dual Core 3rd Gen - (8 GB/512 GB SSD/Windows 11 Home) IdeaPad 1 15ADA7 Laptop,35398,Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,,1 YEAR,839,8,DDR4,AMD,Ryzen 3,3.0,2.0
HP Envy 13 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) 13-ar0118AU 2 in 1 Laptop,87900,64 bit Windows 10 Operating System,512,33.78 cm (13.3 inch) Touchscreen Display,"HP Audio Switch, HP ePrint, Dropbox, HP Connection Optimizer, HP Command Center, HP Support Assistant, HP Documentation, HP JumpStart",1 Year Onsite Warranty,840,8,DDR4,AMD,Ryzen 5,,4.0
Lenovo Intel Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14IAL7 Thin and Light Laptop,119990,Windows 11 Operating System,512,35.56 cm (14 Inch) Touchscreen Display,,3 Years Onsite Warranty + 3 Year Premium Care + 1 Year Accidental Damage Protection,841,16,DDR5,Intel,Core i7,12.0,
DELL Inspiron Pentium Quad Core - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3521 Thin and Light Lapto...,35990,64 bit Windows 11 Operating System,256,39.62 cm (15.6 inch) Display,Office Home and Student 2021,1 Year Onsite Warranty,843,8,DDR4,Intel,Pentium,,4.0
ASUS Vivobook X515EA Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) X515EA Laptop,36990,64 bit Windows 10 Operating System,256,39.62 cm (15.6 inch) Display,"Office Home and Student 2019, MyASUS, Link to MyASUS, Splendid, Tru2Life",1 Year Onsite Warranty,844,8,DDR4,Intel,Core i3,11.0,
HP Pavilion Intel Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-dy1013TU 2 in 1 Laptop,89999,64 bit Windows 11 Operating System,512,35.56 cm (14 inch) Touchscreen Display,"Microsoft Office Home & Student 2019, HP Documentation, HP SSRM, HP Smart",1 Year Onsite Warranty,845,16,DDR4,Intel,Core i7,11.0,
